match_id,match_date,player_1_won,probability_peak_22,probability_peak_24,probability_peak_26,probability_peak_28
j9JlRQBE,2025-07-14,0,0.5465581931,0.5417839612,0.5308951992,0.5255343689
O2R23NJ7,2025-07-14,0,0.2473070178,0.2395692555,0.2724130527,0.2853986977
WQHAbGQa,2025-07-15,0,0.1336515378,0.1304770195,0.1282000139,0.1349593924
QkYMJ8fm,2025-07-15,0,0.394821666,0.3989236046,0.4067747223,0.4029444232
OEgyFyBt,2025-07-15,0,0.5315042011,0.5172203531,0.5190641365,0.5121233734
fNZo75Kr,2025-07-15,0,0.273299587,0.270267595,0.2562416319,0.2536396179
fVPwGQgC,2025-07-15,0,0.3697487833,0.3687037426,0.3688184512,0.3606556234
GfZU6dQa,2025-07-15,1,0.5506716697,0.5483968735,0.5807859741,0.5752315738
f7siPUWP,2025-07-15,0,0.1928061678,0.191391438,0.1873517519,0.1864909597
QeLuMva4,2025-07-15,0,0.1749226537,0.167725927,0.1703491211,0.1691632522
2mwf5qke,2025-07-15,1,0.8871573035,0.8915068947,0.8630103233,0.8684779227
WEsIgySF,2025-07-15,0,0.3980480707,0.3823436432,0.3716804288,0.3613895314
zml9ecc3,2025-07-15,0,0.3330279753,0.2956958974,0.3709845001,0.3668267587
ht6JdfeC,2025-07-15,1,0.8527900366,0.8516033399,0.8587935666,0.8611717441
vuoQiFdS,2025-07-15,1,0.700833623,0.7095292648,0.7100587877,0.7109738685
dSiqDFug,2025-07-15,0,0.0966185398,0.09912677685,0.09725168348,0.09431063158
069RfYPO,2025-07-15,0,0.3622365994,0.3594498351,0.3768165099,0.361119082
rsyN8Iem,2025-07-15,1,0.7995178203,0.8016288564,0.801773813,0.8027649631
25YLS166,2025-07-15,1,0.6641144828,0.6617760471,0.6570291304,0.6547675426
OCMdngKk,2025-07-15,0,0.2459920976,0.2499814123,0.2492404968,0.2576238831
MHRVHnPa,2025-07-15,1,0.6670583423,0.6588042679,0.6663847158,0.6636780575
OQJyvDKk,2025-07-16,0,0.4169872705,0.4292219213,0.4267293978,0.4175696934
EB441RvJ,2025-07-16,1,0.8932414261,0.8927878806,0.8896438631,0.891372722
4lBqiUYi,2025-07-16,1,0.543530519,0.553497107,0.5508951576,0.5496464154
lf8EZFzp,2025-07-16,0,0.3589031017,0.35655895,0.3638468295,0.3630046647
lGkOHkMk,2025-07-16,1,0.7223858564,0.7248218225,0.7323159703,0.7307501471
v1bFwPyI,2025-07-16,1,0.5016724055,0.5012540146,0.5007233906,0.5014870934
Eanq8RDb,2025-07-16,0,0.3467878223,0.3496897665,0.3470886466,0.3404963284
4OXbFpA4,2025-07-16,1,0.2718252092,0.2799680094,0.2693389729,0.2701966398
hATsPeek,2025-07-16,1,0.6087636079,0.616484845,0.6158990765,0.6125717467
zRn6NFgd,2025-07-17,0,0.6317215221,0.6349304202,0.6341978003,0.6265609483
xGlQ37Ic,2025-07-17,0,0.597044309,0.6086992448,0.6034131648,0.6039716725
2olsHfsJ,2025-07-17,0,0.3631485407,0.3594962307,0.3600301101,0.3560879472
bVrrszm9,2025-07-17,1,0.4996961325,0.4990448839,0.4920518256,0.492175174
ERlePxJU,2025-07-17,0,0.3172324675,0.3187696423,0.3057841978,0.3201919342
MmtLp0VH,2025-07-17,0,0.4452587814,0.4696317075,0.4916390136,0.4831116813
IglyrKiC,2025-07-17,0,0.367006516,0.3767763196,0.3671260342,0.3662988738
UVQhLp7b,2025-07-17,1,0.5659327807,0.574684768,0.5800541207,0.5765019523
MZx7CMQh,2025-07-17,1,0.8834602836,0.885836001,0.8834403055,0.8857969408
CCZ0AUpR,2025-07-18,0,0.4737182202,0.4716734542,0.479351076,0.4702537603
lQMKAw2d,2025-07-18,0,0.3337085536,0.3421400008,0.3366369329,0.3370163785
U9JGCaAc,2025-07-18,0,0.4826780182,0.4851974636,0.4933187064,0.4919641397
EarXv6LU,2025-07-18,0,0.3397744871,0.3372584313,0.3317935313,0.336355321
Mizl0apA,2025-07-18,1,0.7688968908,0.7642525605,0.7614760227,0.7596317535
08hc9xuh,2025-07-18,0,0.7762090643,0.7750528046,0.7759808962,0.7760783528
IwUEVcgf,2025-07-18,0,0.3329273168,0.3301395726,0.3368699481,0.3340933376
pUu8lAHG,2025-07-18,1,0.6132038711,0.6185848931,0.6174533673,0.6178502708
buYnheX8,2025-07-19,1,0.8009752976,0.8153346882,0.8263215377,0.8392207585
WYu1Uiu2,2025-07-19,1,0.4546301328,0.4504608926,0.4470521967,0.4449737801
40JssVO7,2025-07-19,1,0.6139270543,0.6162208638,0.6113171618,0.6312432455
SY4x3CoR,2025-07-19,1,0.4090559249,0.391829038,0.379047952,0.3696249879
KfMejZ1L,2025-07-19,1,0.345353094,0.3794960373,0.4822782544,0.4124580261
4x3L29Bd,2025-07-19,1,0.394793304,0.3944149742,0.3917823589,0.3930361847
CWPaWDAk,2025-07-19,1,0.8323344224,0.8431241688,0.8360128879,0.7617639857
QDnQUURh,2025-07-19,0,0.6076468532,0.6205443976,0.60785971,0.6064208225
bNvHeUw1,2025-07-19,1,0.8685342331,0.8670811852,0.8637322427,0.8665214477
AVcBJXQ7,2025-07-19,0,0.6172492291,0.6162915871,0.6187046039,0.6077050226
WnLZrife,2025-07-19,1,0.4906470682,0.4313646917,0.4215471222,0.431819999
h0lIWjct,2025-07-19,0,0.4169592821,0.4305650119,0.4311420749,0.4308912092
pzN4j8RG,2025-07-19,1,0.4266084891,0.4287251904,0.422196139,0.421458632
K81U4YGE,2025-07-19,0,0.2978418345,0.3393528019,0.2855919198,0.2732648422
C6t9cj9l,2025-07-19,0,0.537437594,0.5418538571,0.5417755281,0.5469796972
G2J7CmCO,2025-07-19,0,0.8636250767,0.8674530433,0.8436911052,0.8468332816
voY2Etpd,2025-07-19,1,0.4814750978,0.4788130179,0.4782107077,0.4716313597
fkYPg88D,2025-07-19,0,0.3185123787,0.3243241754,0.3262689074,0.282900172
MutZS8d5,2025-07-19,1,0.3777286214,0.3706139494,0.3661562005,0.3546717765
jLXkPQeU,2025-07-19,1,0.555786843,0.5555937401,0.5560173731,0.5563696307
zwuD6mFU,2025-07-20,0,0.8630184954,0.8636292865,0.8660203412,0.8726613563
W6etMYDO,2025-07-20,0,0.4704777741,0.4819667377,0.4864931754,0.4893411431
nTSDQJc2,2025-07-20,0,0.4150002897,0.4100393643,0.3668691544,0.3395373738
tluwHOnR,2025-07-20,0,0.4440672484,0.4402238312,0.4130539721,0.4196182647
IRgNJuLb,2025-07-20,0,0.5127467867,0.5148220062,0.5166225246,0.4975025003
bV4eAJUI,2025-07-20,1,0.7813763023,0.7770023403,0.7764889433,0.7762899206
dQWLQvFa,2025-07-20,0,0.4043755139,0.4019827095,0.4038472761,0.4033065221
8xGaE9sC,2025-07-20,1,0.6189317232,0.6300743155,0.6304519104,0.6323750547
6oNbqUtn,2025-07-20,1,0.4695966715,0.4712297521,0.4713510298,0.4620878359
Ma0EL1jn,2025-07-20,0,0.4272790644,0.4286178144,0.4302148689,0.4367622751
U5qsRnRH,2025-07-20,0,0.4945477217,0.4896416016,0.4760961158,0.4731809805
A9YDS0pm,2025-07-20,1,0.7397618382,0.7394217875,0.7324657626,0.73279598
rZbJiYH0,2025-07-20,1,0.4995371093,0.5120356215,0.513698267,0.5103596104
va3KGuiT,2025-07-20,1,0.4764982942,0.4748801095,0.4748950974,0.4845856148
hAcxj2Ur,2025-07-20,0,0.1484764886,0.1504203678,0.1527308823,0.1516275362
WQTSf1dD,2025-07-21,0,0.3652002216,0.3669701464,0.3666264592,0.3632657148
nZBFI4lK,2025-07-21,1,0.786623446,0.789556349,0.7915641162,0.7909794402
hMyYOLBF,2025-07-21,1,0.6299062551,0.6167730711,0.6153833306,0.6148751148
r5coDrCs,2025-07-21,0,0.3472045493,0.348422752,0.3415005941,0.3394684434
vJBbAMdM,2025-07-21,0,0.5405414526,0.5401518294,0.5312032098,0.5311022518
vXjfBMtf,2025-07-21,0,0.5672984998,0.5705779405,0.5708456627,0.5631443394
IcI3ZZk3,2025-07-21,0,0.5581020613,0.5596439285,0.5740929752,0.5730904377
EPBCXDKF,2025-07-21,1,0.5367635626,0.5483908103,0.5491866312,0.5494906458
pUg290B6,2025-07-21,0,0.1478301721,0.1461947993,0.1451683691,0.1431635662
jiQHBWcd,2025-07-21,1,0.4958771629,0.4948008644,0.4945118212,0.4947883538
0EsvBIOb,2025-07-21,0,0.5071370967,0.5073056019,0.517877118,0.5054050996
UcDqQVCk,2025-07-21,1,0.2710047558,0.2708749481,0.2691048207,0.26947108
pdYPQss3,2025-07-22,0,0.3642315704,0.363572201,0.3629539483,0.3627137853
Wh8jCrS9,2025-07-22,1,0.494225937,0.4851628684,0.4769520713,0.4590761489
6qpJ19Uq,2025-07-22,0,0.5253901349,0.5245112996,0.5153484593,0.49951643
AwKsE4cc,2025-07-22,0,0.4578156557,0.4591680666,0.4591000864,0.4590461971
EyQtNatS,2025-07-22,1,0.5461753089,0.5480290454,0.5499624629,0.5501983797
dzhV40Kq,2025-07-22,1,0.7347740626,0.7432365596,0.7429346505,0.7425101136
Umjw3vkd,2025-07-22,1,0.6156787592,0.6173628477,0.6172970358,0.6076716785
baGLdNR0,2025-07-22,1,0.7913787478,0.7715410191,0.7548809644,0.7402543786
xpSCbqcl,2025-07-22,1,0.8535352608,0.853963532,0.8461527521,0.8330837741
KGcu9dgB,2025-07-22,1,0.6456174293,0.6469932017,0.6487316833,0.6484707196
St1m7zON,2025-07-22,0,0.6765238757,0.6763200903,0.6842798442,0.6794600468
CExK1Eoo,2025-07-22,1,0.6215172136,0.6162249213,0.6168400874,0.626501507
xOGiO9s2,2025-07-22,0,0.3493336864,0.3598771194,0.3584727447,0.3506603087
Uyx9DhTq,2025-07-22,0,0.5227471444,0.5226419631,0.5230441613,0.5219261814
IJgvnDZ8,2025-07-22,1,0.6624674164,0.6627601764,0.6628542967,0.6713481021
nwAKVikS,2025-07-22,1,0.1604496114,0.1470516982,0.1431627038,0.1371924229
KUKZFUPs,2025-07-23,1,0.5930754873,0.5953136275,0.6001436905,0.6036757546
QgIjETBi,2025-07-23,1,0.5323162589,0.5305247212,0.5279077528,0.5276315466
UFUUL11m,2025-07-23,0,0.3913676575,0.390827936,0.3824316099,0.3797735353
lrYkOx04,2025-07-23,1,0.7647760312,0.7657364411,0.7663172296,0.7701466359
A9Udcube,2025-07-23,0,0.2826373718,0.274693325,0.2689445717,0.2621769867
K2Uik6At,2025-07-23,1,0.7255301757,0.7249986885,0.7202649588,0.7236325601
jVCIbJE4,2025-07-23,1,0.8993361637,0.9044371095,0.9061348074,0.9068724443
Svb0CLl2,2025-07-23,0,0.4381788099,0.4373477585,0.4387387665,0.4309917868
ppYd2cSN,2025-07-23,1,0.6200198853,0.6224680937,0.6077470339,0.6084772385
t87Qar5d,2025-07-23,0,0.2782170402,0.2698658573,0.2713005759,0.2766165155
rXqfECq2,2025-07-23,1,0.3407342469,0.3402282727,0.3341850224,0.3350134521
rVbbGCw0,2025-07-23,1,0.7606175714,0.7625618128,0.7615490548,0.7665315744
v9MsiQup,2025-07-24,0,0.2255887554,0.2258843268,0.2281346408,0.235581291
8OvJNHfe,2025-07-24,1,0.6653127148,0.6650811489,0.6598315821,0.6681485294
x86kDDUr,2025-07-24,1,0.6303137632,0.6311804377,0.6343983651,0.6351429747
v3ZrrNXG,2025-07-24,1,0.4786716208,0.4900643228,0.4903000046,0.4831309982
xEmpCCfJ,2025-07-24,1,0.3362503696,0.3358839544,0.3375273072,0.3307886484
ziOv37PP,2025-07-24,0,0.7334040777,0.7276173416,0.7285533165,0.7291072044
z7UdF1Yg,2025-07-24,0,0.1526489425,0.1561864698,0.153323242,0.1476243758
Ob3JDQVF,2025-07-25,1,0.6020995955,0.6062673358,0.6026691516,0.6041168311
OlEg2JJE,2025-07-25,1,0.5427706703,0.5446435863,0.5473569554,0.5535520018
xQZIsBEk,2025-07-25,1,0.6551833735,0.6491326913,0.6524184372,0.654714818
QoGVpsL5,2025-07-25,1,0.6816046169,0.6887788043,0.68745444,0.6886962866
8x641RG6,2025-07-25,1,0.6410590353,0.6443040078,0.6428460898,0.6415738775
xWxfCrVO,2025-07-25,1,0.8582021887,0.857825654,0.8579861598,0.8574677085
x6RmDX8F,2025-07-25,1,0.416367817,0.4104742188,0.4094271209,0.413109291
IchLwhM7,2025-07-26,0,0.6267753897,0.628233973,0.6289736951,0.6250581718
4rrmFROh,2025-07-26,1,0.6208665862,0.6246312281,0.6340249148,0.6074167516
hnVBvrh4,2025-07-26,1,0.5758682245,0.5819105295,0.5749767794,0.5544064865
KrzII0Vp,2025-07-26,1,0.3653655861,0.3624196892,0.3600727719,0.3572789769
WI1UR48b,2025-07-26,1,0.6940129232,0.6985118299,0.695635494,0.6975706039
SpewQrwB,2025-07-26,1,0.6024268866,0.6124715189,0.6099456243,0.6024418955
OlpKBhI0,2025-07-26,0,0.6635788715,0.668786439,0.6822378281,0.6862769166
AqkvHmft,2025-07-26,1,0.5685194656,0.6029512553,0.6346162837,0.6541022204
xdteD5g5,2025-07-26,1,0.6798402458,0.6800209912,0.6798999636,0.6819501495
tlwC9NhU,2025-07-26,1,0.5272190544,0.5438442623,0.554684604,0.5695786779
WWt3t4Ni,2025-07-26,1,0.6086589455,0.6105524761,0.6116364788,0.6105699339
p4YS9WnD,2025-07-26,1,0.8229917328,0.8467122778,0.8549340839,0.865188658
rmYxwrph,2025-07-26,0,0.3600325596,0.3265356036,0.3345064325,0.3389692281
ngOmJzQQ,2025-07-26,1,0.7368366188,0.7447626258,0.7438231915,0.7455705368
Eu8BCOE5,2025-07-26,1,0.4399266284,0.4507572912,0.3768451685,0.3435564849
GOtCDEml,2025-07-26,0,0.6278533093,0.6254972712,0.6229334011,0.6241200479
ruxssMeC,2025-07-26,1,0.2574552645,0.2611213481,0.2591558103,0.2549948001
EuQuLdeE,2025-07-26,1,0.3505813547,0.3466146646,0.3457591964,0.3493539602
EcqqSxBF,2025-07-27,1,0.57990609,0.5852524144,0.5906993168,0.6004329856
hdYYStXr,2025-07-27,0,0.6268933185,0.6364470124,0.6370947367,0.6379116552
QcvPIYX1,2025-07-27,1,0.4851471382,0.4774203821,0.4792044979,0.4840542697
YaapQGuS,2025-07-27,1,0.7067469648,0.7086503808,0.7116501916,0.7168781541
thLPyxGD,2025-07-27,1,0.4257685828,0.4262102909,0.4197688213,0.415325552
WG8jiWXj,2025-07-27,1,0.5029021844,0.5042942086,0.5045616817,0.5006874829
6Z6sPbW7,2025-07-27,0,0.2981094416,0.2871304729,0.2872562931,0.2858776027
EiOZ5hgK,2025-07-27,0,0.3788289751,0.3795538481,0.376007945,0.3820110069
femxotgR,2025-07-27,0,0.4708321251,0.4601581741,0.4592644539,0.4573643894
b93ZQK1e,2025-07-27,0,0.3323559844,0.3320295397,0.3321680257,0.3404064224
CvhJYB34,2025-07-27,1,0.8089308224,0.8096264289,0.8100109048,0.8083091285
4rjGKf3k,2025-07-27,1,0.5276582717,0.5274890024,0.5382824198,0.5373247307
byQ6P7Qj,2025-07-27,0,0.1734189671,0.1775202172,0.1767165804,0.1743784
CCT8uKGl,2025-07-27,0,0.6466079262,0.6533595503,0.648424215,0.6480412379
M9B1okmA,2025-07-28,0,0.851922457,0.8553663024,0.8563680031,0.8354196198
QsIhmBIc,2025-07-28,1,0.7896133586,0.8162265472,0.8372029373,0.8496763165
UqQlZgIr,2025-07-28,0,0.4924477184,0.4935791398,0.4947793727,0.4933446474
hWlrfJVs,2025-07-28,0,0.3339649017,0.3313873345,0.3291848491,0.3266156294
8bDBau8K,2025-07-28,0,0.4011181943,0.4024394438,0.4026112722,0.4029465235
KYvXoX1l,2025-07-28,0,0.2934132641,0.2870664936,0.2870924385,0.2924481427
pQRGwbo1,2025-07-28,1,0.5949320304,0.6097844814,0.6088050665,0.6116787592
EXahgF9E,2025-07-28,0,0.5512602964,0.5507433259,0.5415951943,0.5430296209
YyN5VBH7,2025-07-28,0,0.2727861338,0.280440201,0.2791755151,0.273503817
vmmjhc0f,2025-07-28,0,0.03729113908,0.03698826121,0.03937278745,0.03725211949
QBJcXXne,2025-07-28,0,0.6983155649,0.7009626895,0.7018447842,0.6912019533
YDvJvGfL,2025-07-28,0,0.4260797657,0.4307798252,0.4465873099,0.431245342
0lb0igvR,2025-07-28,0,0.6657530051,0.6665720501,0.6662767848,0.6650948068
hnwupBW0,2025-07-28,1,0.4984217521,0.4857455182,0.4727749367,0.4621888217
nVqUn2OE,2025-07-28,1,0.2779393025,0.2918116782,0.2807503948,0.2772551409
6k3EbAof,2025-07-28,1,0.7403428503,0.7426933486,0.7292566541,0.7307054438
vaL06W2U,2025-07-29,0,0.123300174,0.1236534602,0.1217033673,0.1209521692
GKjr7S2K,2025-07-29,0,0.320497646,0.3206608141,0.3208240349,0.3268894165
l8yLl7yS,2025-07-29,1,0.6123484899,0.6069261516,0.6134028001,0.6139753514
lEWmrk1D,2025-07-29,0,0.4885314312,0.4762150961,0.4866315911,0.4853124419
h4WAtxQ8,2025-07-29,1,0.5266566241,0.522175778,0.5214318059,0.5200869064
bPa60WGs,2025-07-29,0,0.3374478548,0.3349818868,0.3396297403,0.3361852572
rL1iqHO8,2025-07-29,1,0.242393856,0.241810575,0.2415047843,0.2443227625
MNChrjd5,2025-07-29,1,0.4519143204,0.4616765561,0.4604587136,0.4565929587
dEbn5SL8,2025-07-29,1,0.547097262,0.5481611925,0.5357679337,0.5394804097
UHZvzDoe,2025-07-29,1,0.1166985932,0.1174232888,0.1170439038,0.1175110693
jwN0zdaK,2025-07-29,0,0.6974063127,0.6879992001,0.6882681419,0.6877016266
8rFu7QDs,2025-07-29,1,0.3203453224,0.321949917,0.3235451494,0.3287408519
fyB0tUQH,2025-07-29,0,0.8341287996,0.8346659291,0.8346788205,0.8336193672
AJTqAE35,2025-07-29,1,0.8069565379,0.8013062115,0.8030534016,0.805529166
061fackm,2025-07-29,1,0.7193134538,0.7180734056,0.716483194,0.715964882
xrwmYjG7,2025-07-29,1,0.3175110745,0.31797208,0.3227975337,0.3252690486
Kjj7wMBT,2025-07-29,0,0.4702303167,0.472455272,0.4711946964,0.474857684
OAyZFH2k,2025-07-30,1,0.8212071522,0.8217274552,0.8215642982,0.8215848141
I3wd9jEi,2025-07-30,0,0.6937213436,0.694840281,0.6943634633,0.6943245498
U3GEH5DE,2025-07-30,0,0.4808393426,0.4824299352,0.4760597503,0.4715490978
4A8l54rf,2025-07-30,0,0.4891822617,0.4881317772,0.4870460075,0.4892062618
dhaZ3zLE,2025-07-30,1,0.7607668834,0.7654392074,0.763679813,0.7586500697
KQ4skKNh,2025-07-30,0,0.03800615808,0.03751997118,0.036478992,0.03862475046
lzICcpMr,2025-07-30,1,0.4603444908,0.4702178725,0.4741349415,0.4741568654
0WbNIxVq,2025-07-30,0,0.2209515418,0.2196551319,0.2203706292,0.2249210815
Q5rvAxNh,2025-07-30,0,0.2391731307,0.2388338659,0.2411096735,0.2416250179
GfcoX3PE,2025-07-30,0,0.6043318622,0.6015343035,0.601170914,0.5978001029
WCdfNaAF,2025-07-30,1,0.4985201738,0.4974051478,0.5045561466,0.4982123648
vecc0W3e,2025-07-30,1,0.6006619791,0.5962691343,0.5975718043,0.6002733958
d8LA94Hk,2025-07-30,0,0.6184912121,0.6113314955,0.6121176703,0.6134108374
AJoA6ra3,2025-07-30,0,0.3025940934,0.3108430012,0.3125244078,0.3121365402
nqVC58DG,2025-07-30,1,0.905558542,0.9057686832,0.9044094029,0.9052776197
SloSz2Xo,2025-07-30,1,0.8197582004,0.8242046204,0.8194233198,0.819901001
OfLMZsJs,2025-07-30,0,0.1707704825,0.1735572272,0.1724561185,0.1726636025
GtdHlMUj,2025-07-31,1,0.4318209248,0.4306841347,0.4291168334,0.4273290656
dUl2QNAa,2025-07-31,1,0.5823646224,0.5894533406,0.5900275417,0.588631532
bcaGlyhM,2025-07-31,0,0.7835249968,0.782578322,0.7797494518,0.7768495894
pb5ofr7T,2025-07-31,1,0.8306617398,0.8306834363,0.8290021235,0.8277866121
6DowcV4K,2025-07-31,1,0.6375949785,0.6433238938,0.6429438554,0.6418230244
EFOwL5Sq,2025-07-31,1,0.5876088411,0.5876188308,0.5880719965,0.5861082613
8YPFoezH,2025-07-31,1,0.42334255,0.4251818642,0.4247755778,0.4251349117
h6BHk8Ei,2025-07-31,1,0.8380182914,0.8396971641,0.8397713394,0.8394010383
GnJrueS9,2025-08-01,1,0.7095014861,0.7140752346,0.7083121862,0.7102008469
0SSfewrR,2025-08-01,1,0.6277536312,0.6282149373,0.6302212614,0.6325109116
zwg671ll,2025-08-01,1,0.1236685685,0.1230963451,0.1230254285,0.1231727811
rDsh1jhR,2025-08-01,1,0.812413182,0.808763693,0.8073663627,0.8079362238
KvGZsC0s,2025-08-01,0,0.09773350613,0.10002702,0.09743545447,0.09642515667
G8vtoxDj,2025-08-01,0,0.5098238454,0.5064401927,0.5075880997,0.5088217924
joJr5c4M,2025-08-01,1,0.4846351393,0.4860491104,0.4871374171,0.4855977576
rcwdCEBk,2025-08-01,0,0.2827787725,0.2830902397,0.2836639926,0.2873035726
bizAxjVO,2025-08-02,0,0.4149556049,0.4089390607,0.4114546023,0.413144245
W4tWwOFa,2025-08-02,1,0.7696292784,0.7696098366,0.7660671961,0.7698459646
YgheMGYj,2025-08-02,0,0.7355220552,0.7347046487,0.7346264976,0.7324814126
rPDGTbtH,2025-08-02,0,0.3690744139,0.3633446196,0.3670768121,0.3681769314
xfsz4xlo,2025-08-03,1,0.6592771131,0.6588909072,0.6588124935,0.6598794611
lpu4lA14,2025-08-03,1,0.8223625496,0.8227290733,0.8229485339,0.8265471292
CCceBKeB,2025-08-03,1,0.1892427851,0.1916268413,0.1896700263,0.1899008028
tluQEEJ0,2025-08-03,0,0.3925347416,0.3982634141,0.3993521226,0.3996830573
rRrJSXTa,2025-08-04,0,0.2804054176,0.2831146078,0.2824297682,0.2801046823
KSoQ3LVA,2025-08-04,1,0.7433111469,0.7395401045,0.7403446963,0.7425718506
MB2Y28Wi,2025-08-05,1,0.6519553208,0.6492060626,0.6492214553,0.6486677752
dhZTirOj,2025-08-05,0,0.1302146336,0.132080201,0.1295696816,0.1278185683
QVev8fEl,2025-08-05,0,0.3220793658,0.3228068076,0.3214809213,0.3189881545
pniEKXcf,2025-08-05,1,0.9299527525,0.9306574963,0.9310778933,0.9321118029
nqXlWR1U,2025-08-05,0,0.7298971298,0.730896507,0.7375286543,0.7296263127
dASal9Hb,2025-08-05,1,0.6287118954,0.6300264383,0.6165254972,0.6172562063
fqZ6Q2UF,2025-08-05,0,0.5180899896,0.5068594145,0.5051333851,0.5063431129
Q3akaQVG,2025-08-05,1,0.4856716521,0.4908039053,0.4824938103,0.4822959826
UHFnu5vo,2025-08-05,0,0.5214055278,0.5226511543,0.5286969713,0.5318785497
lpPijVnn,2025-08-05,1,0.6776274249,0.6798298621,0.6784478192,0.6727012198
QkKGpRGN,2025-08-05,1,0.6223682891,0.6289817017,0.6300996073,0.6363946
EVYtYmXH,2025-08-05,1,0.2456164897,0.2470851256,0.2494235766,0.2570973958
IPG8nmnB,2025-08-05,1,0.5096971163,0.5069645274,0.5042488284,0.501212864
C0HGFoGc,2025-08-05,1,0.8600195841,0.8600943631,0.848259614,0.8525881494
jmb5MgTs,2025-08-05,0,0.3797265208,0.3810214254,0.3773506423,0.3632541265
nJmbc40T,2025-08-05,1,0.09010060233,0.08790720005,0.08710635242,0.08004430922
WAmC4L7d,2025-08-05,1,0.6092853441,0.6077327138,0.6060760632,0.6198583784
pEFODPpA,2025-08-05,0,0.3677382323,0.3703612168,0.3713999822,0.3711418675
WrRv6Yr1,2025-08-05,1,0.6595836273,0.6592498533,0.6593712757,0.6677054951
Cf0qny3c,2025-08-05,0,0.6104733873,0.6074367606,0.6054136656,0.6023689609
nDERbEn3,2025-08-05,0,0.6105896722,0.6126924298,0.6121141168,0.607123976
tt9XB3FM,2025-08-06,1,0.7950438071,0.8037212468,0.77802783,0.7474684017
69eFoVA4,2025-08-06,1,0.733629671,0.7361821112,0.7321855292,0.7335690534
Aea36swp,2025-08-06,0,0.2665472926,0.2639993727,0.2544141057,0.2525311593
bHubSOa3,2025-08-06,1,0.2229642945,0.2316540668,0.2302302296,0.2287728227
v9Un4CDD,2025-08-06,1,0.6162835365,0.6011300063,0.6024070699,0.6049059762
Y7mOGJcn,2025-08-06,1,0.7090918364,0.709744972,0.7110446219,0.7048624736
K47ZRF5K,2025-08-06,1,0.7596102678,0.7586489827,0.7575430627,0.7590104524
WdAPFFOi,2025-08-06,0,0.5182342917,0.5234410333,0.5258857557,0.5232988882
l43MPEtH,2025-08-06,0,0.6856498494,0.6835733823,0.6827388356,0.683146297
6ypi0L6E,2025-08-06,0,0.4576721557,0.4578787654,0.4617333891,0.4706374739
AXGrSAvJ,2025-08-06,1,0.9338205517,0.936980875,0.9373643619,0.9354248102
d47NEf5e,2025-08-06,0,0.7730725693,0.7630481553,0.7672436657,0.7728423815
KQ8RapZ7,2025-08-06,0,0.5326524646,0.5302742679,0.5313297131,0.5368011054
IJDrX1LU,2025-08-06,0,0.4355554882,0.431312832,0.423287591,0.4194752999
nsEW5fc4,2025-08-06,1,0.2876935869,0.2882329328,0.279065473,0.2794361624
xKh98Y0C,2025-08-06,0,0.4932713685,0.4939029396,0.4958993717,0.5029434012
bROqNzw9,2025-08-06,1,0.4995327378,0.4897541359,0.4901261686,0.4991591044
8xK8Jc4t,2025-08-06,1,0.3178221413,0.3162743848,0.3151155549,0.3129519763
Wpf1CNID,2025-08-06,1,0.5809057483,0.5769413726,0.5754045527,0.5788109266
vZBUCeOG,2025-08-07,1,0.597684219,0.6005205538,0.6006022613,0.5884400489
phAEGwPi,2025-08-07,1,0.3988332169,0.3998798526,0.4020976189,0.4024350598
v3Zh77Qs,2025-08-07,1,0.5982382283,0.5997454073,0.6056644754,0.6048037294
OOtX30un,2025-08-07,1,0.7376399984,0.7383015257,0.738596617,0.7378863347
4AKI13fJ,2025-08-07,1,0.3300007566,0.3302983733,0.3296223042,0.3235810855
WWj95DGj,2025-08-07,0,0.2057019232,0.2042286135,0.2046762065,0.2050499093
pzHrKCVq,2025-08-07,1,0.3231391828,0.3226735334,0.3222986745,0.3281895111
CpDEoJPH,2025-08-07,0,0.481955979,0.4766894363,0.4758115327,0.4740484289
Qmwl0IvB,2025-08-07,1,0.4948205885,0.4936610043,0.5028691437,0.5006580561
2NeykQAD,2025-08-07,0,0.434533703,0.4408329994,0.440287747,0.4420065317
OzFHEAk5,2025-08-07,1,0.471277606,0.4709233027,0.4707524865,0.468417557
KAGMqcfU,2025-08-07,1,0.7446407575,0.7525236601,0.7495370454,0.7505332244
rJYNCT2K,2025-08-07,1,0.3625395922,0.3571583162,0.3561382134,0.3567100868
UmC4P6nQ,2025-08-08,1,0.4700535601,0.4675118733,0.4723691015,0.4705656178
IoIShzXp,2025-08-08,0,0.5949376629,0.6070855525,0.6078693787,0.6099763816
z15wBZhT,2025-08-08,0,0.5582471027,0.5581666231,0.5592761746,0.5680040463
zVS15oef,2025-08-08,0,0.5144519454,0.51597631,0.5214351385,0.5235706062
67bNEHg4,2025-08-08,0,0.4287990061,0.4283852975,0.4291898434,0.4289693151
EiQCPY7M,2025-08-08,0,0.32518319,0.3265021502,0.3273439694,0.3259599256
Yecwtfh3,2025-08-08,0,0.48562544,0.4851557187,0.4851356184,0.4771493284
Wlpu2vAb,2025-08-08,0,0.7018736464,0.7010888409,0.7011227157,0.700609264
